workerid,proliferate.condition,attention,choice,item,polarity,response,trial_id,trial_no,type,voice,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.language,subject_information.otherRegion,subject_information.price,subject_information.region,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
1038,All,critical,,persikka,positive,persikka,,11,predicative,active,45,Yes,"Mielenkiintoinen koe, joka kyllä sai epäilemään oman kielikorvan tarkkuutta.",3,1,Female,suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,900,1600,5.683116666666667,
1038,All,critical,,valtio,positive,valtio valtiossa,,12,predicative,active,45,Yes,"Mielenkiintoinen koe, joka kyllä sai epäilemään oman kielikorvan tarkkuutta.",3,1,Female,suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,900,1600,5.683116666666667,
1038,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,13,existential,active,45,Yes,"Mielenkiintoinen koe, joka kyllä sai epäilemään oman kielikorvan tarkkuutta.",3,1,Female,suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,900,1600,5.683116666666667,
1038,All,critical,,valtio,positive,valtion valtiossa,,14,existential,active,45,Yes,"Mielenkiintoinen koe, joka kyllä sai epäilemään oman kielikorvan tarkkuutta.",3,1,Female,suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,900,1600,5.683116666666667,
1038,All,critical,,kappalainen,positive,kappalainen,,15,predicative,active,45,Yes,"Mielenkiintoinen koe, joka kyllä sai epäilemään oman kielikorvan tarkkuutta.",3,1,Female,suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,900,1600,5.683116666666667,
1038,All,critical,,tulipalo,positive,tulipalon,,16,existential,active,45,Yes,"Mielenkiintoinen koe, joka kyllä sai epäilemään oman kielikorvan tarkkuutta.",3,1,Female,suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,900,1600,5.683116666666667,
1038,All,critical,,jokin,positive,jokin maininta,,17,existential,passive,45,Yes,"Mielenkiintoinen koe, joka kyllä sai epäilemään oman kielikorvan tarkkuutta.",3,1,Female,suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,900,1600,5.683116666666667,
1038,All,critical,,jokin,positive,jonkin maininnan,,18,existential,active,45,Yes,"Mielenkiintoinen koe, joka kyllä sai epäilemään oman kielikorvan tarkkuutta.",3,1,Female,suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,900,1600,5.683116666666667,
1038,All,critical,,persoonallinen,positive,persoonallinen suhde,,19,existential,passive,45,Yes,"Mielenkiintoinen koe, joka kyllä sai epäilemään oman kielikorvan tarkkuutta.",3,1,Female,suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,900,1600,5.683116666666667,
1038,All,critical,,kappalainen,positive, kappalainen,,20,existential,passive,45,Yes,"Mielenkiintoinen koe, joka kyllä sai epäilemään oman kielikorvan tarkkuutta.",3,1,Female,suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,900,1600,5.683116666666667,
1038,All,critical,,persoonallinen,positive,persoonallinen suhde,,21,existential,active,45,Yes,"Mielenkiintoinen koe, joka kyllä sai epäilemään oman kielikorvan tarkkuutta.",3,1,Female,suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,900,1600,5.683116666666667,
1038,All,critical,,jokin,negative,mitään mainintaa,,22,existential,active,45,Yes,"Mielenkiintoinen koe, joka kyllä sai epäilemään oman kielikorvan tarkkuutta.",3,1,Female,suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,900,1600,5.683116666666667,
1038,All,critical,,jokin2,negative,mitään mainintaa,,23,existential,active,45,Yes,"Mielenkiintoinen koe, joka kyllä sai epäilemään oman kielikorvan tarkkuutta.",3,1,Female,suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,900,1600,5.683116666666667,
1038,All,critical,,kappalainen,negative,kappalaista,,24,existential,passive,45,Yes,"Mielenkiintoinen koe, joka kyllä sai epäilemään oman kielikorvan tarkkuutta.",3,1,Female,suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,900,1600,5.683116666666667,
1038,All,critical,,jokin,negative,mitään mainintaa,,25,existential,passive,45,Yes,"Mielenkiintoinen koe, joka kyllä sai epäilemään oman kielikorvan tarkkuutta.",3,1,Female,suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,900,1600,5.683116666666667,
1038,All,critical,,tulipalo,negative,tulipaloa,,26,existential,active,45,Yes,"Mielenkiintoinen koe, joka kyllä sai epäilemään oman kielikorvan tarkkuutta.",3,1,Female,suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,900,1600,5.683116666666667,
1038,All,critical,,tulipalo,negative,tulipaloa,,27,existential,passive,45,Yes,"Mielenkiintoinen koe, joka kyllä sai epäilemään oman kielikorvan tarkkuutta.",3,1,Female,suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,900,1600,5.683116666666667,
1038,All,critical,,persikka,negative,persikkaa,,28,existential,passive,45,Yes,"Mielenkiintoinen koe, joka kyllä sai epäilemään oman kielikorvan tarkkuutta.",3,1,Female,suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,900,1600,5.683116666666667,
1038,All,1,,attention,on,on,,29,attention,attention,45,Yes,"Mielenkiintoinen koe, joka kyllä sai epäilemään oman kielikorvan tarkkuutta.",3,1,Female,suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,900,1600,5.683116666666667,
1038,All,critical,,valtio,negative,valtiota valtiossa,,30,existential,active,45,Yes,"Mielenkiintoinen koe, joka kyllä sai epäilemään oman kielikorvan tarkkuutta.",3,1,Female,suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,900,1600,5.683116666666667,
1038,All,1,,attention,olen,olen,,31,attention,attention,45,Yes,"Mielenkiintoinen koe, joka kyllä sai epäilemään oman kielikorvan tarkkuutta.",3,1,Female,suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,900,1600,5.683116666666667,
1038,All,critical,,harvinainen,negative,harvinaisen erikoistapauksen,,32,existential,active,45,Yes,"Mielenkiintoinen koe, joka kyllä sai epäilemään oman kielikorvan tarkkuutta.",3,1,Female,suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,900,1600,5.683116666666667,
1038,All,critical,,jokin2,positive,jonkin maininnan,,33,existential,active,45,Yes,"Mielenkiintoinen koe, joka kyllä sai epäilemään oman kielikorvan tarkkuutta.",3,1,Female,suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,900,1600,5.683116666666667,
1038,All,critical,,persoonallinen,negative,persoonallista suhdetta,,34,existential,passive,45,Yes,"Mielenkiintoinen koe, joka kyllä sai epäilemään oman kielikorvan tarkkuutta.",3,1,Female,suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,900,1600,5.683116666666667,
1038,All,1,,attention,olet,olet,,35,attention,attention,45,Yes,"Mielenkiintoinen koe, joka kyllä sai epäilemään oman kielikorvan tarkkuutta.",3,1,Female,suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,900,1600,5.683116666666667,
1038,All,critical,,valtio,negative,valtiota valtiossa,,36,existential,passive,45,Yes,"Mielenkiintoinen koe, joka kyllä sai epäilemään oman kielikorvan tarkkuutta.",3,1,Female,suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,900,1600,5.683116666666667,
1038,All,critical,,harvinainen,negative,harvinaisen erikoistapauksen,,37,existential,passive,45,Yes,"Mielenkiintoinen koe, joka kyllä sai epäilemään oman kielikorvan tarkkuutta.",3,1,Female,suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,900,1600,5.683116666666667,
1038,All,critical,,kappalainen,negative,kappalaista,,38,existential,active,45,Yes,"Mielenkiintoinen koe, joka kyllä sai epäilemään oman kielikorvan tarkkuutta.",3,1,Female,suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,900,1600,5.683116666666667,
1038,All,critical,,persoonallinen,negative,persoonallista suhdetta,,39,existential,active,45,Yes,"Mielenkiintoinen koe, joka kyllä sai epäilemään oman kielikorvan tarkkuutta.",3,1,Female,suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,900,1600,5.683116666666667,
1038,All,critical,,persikka,negative,persikkaa,,40,existential,active,45,Yes,"Mielenkiintoinen koe, joka kyllä sai epäilemään oman kielikorvan tarkkuutta.",3,1,Female,suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,900,1600,5.683116666666667,
1075,All,,True,,,,example,,,,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,persoonallinen,positive,persoonallinen suhde,,0,existential,passive,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,persikka,positive,persikka,,1,existential,passive,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,valtio,positive,valtio valtiossa,,2,existential,active,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,3,predicative,passive,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,4,existential,active,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,persikka,positive,persikan,,5,existential,active,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,kappalainen,positive,kappalaisen,,6,existential,active,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,kappalainen,positive, kappalainen,,7,existential,passive,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,valtio,positive,valtio valtiossa,,8,predicative,passive,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,jokin,positive,jokin maininta,,9,existential,passive,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,kappalainen,positive,kappalainen,,10,predicative,passive,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,kappalainen,positive,kappalainen,,11,predicative,active,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,persikka,positive,persikka,,12,predicative,active,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,persoonallinen,positive,persoonallinen suhde,,13,existential,active,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,valtio,positive,valtio valtiossa,,14,existential,passive,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,tulipalo,positive,tulipalo,,15,existential,passive,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,16,predicative,active,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,persikka,positive,persikka,,17,predicative,passive,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,18,existential,passive,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,valtio,positive,valtio valtiossa,,19,predicative,active,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,tulipalo,positive,tulipalon,,20,existential,active,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,jokin,positive,jokin maininta,,21,existential,active,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,jokin,negative,mitään mainintaa,,22,existential,active,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,tulipalo,negative,tulipaloa,,23,existential,passive,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,kappalainen,negative,kappalaista,,24,existential,active,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,valtio,negative,valtiota valtiossa,,25,existential,active,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,persoonallinen,negative,persoonallista suhdetta,,26,existential,active,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,valtio,negative,valtiota valtiossa,,27,existential,passive,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,harvinainen,negative,harvinaista erikoistapausta,,28,existential,passive,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,kappalainen,negative,kappalaista,,29,existential,passive,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,jokin2,negative,mitään mainintaa,,30,existential,active,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,persoonallinen,negative,persoonallista suhdetta,,31,existential,passive,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,persikka,negative,persikkaa,,32,existential,active,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,1,,attention,olet,olet,,33,attention,attention,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,harvinainen,negative,harvinainen erikoistapaus,,34,existential,active,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,1,,attention,olen,olen,,35,attention,attention,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,persikka,negative,persikkaa,,36,existential,passive,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,jokin2,positive,jokin maininta,,37,existential,active,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,tulipalo,negative,tulipaloa,,38,existential,active,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,1,,attention,on,on,,39,attention,attention,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1075,All,critical,,jokin,negative,mitään mainintaa,,40,existential,passive,48,Yes,suomi voi olla vaikea kieli suomalaisellekin,4,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,7.886333333333333,
1051,All,,True,,,,example,,,,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,persikka,positive,persikka,,0,predicative,active,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,tulipalo,positive,tulipalo,,1,existential,passive,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,kappalainen,positive,kappalainen,,2,predicative,passive,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,jokin,positive,jokin maininta,,3,existential,active,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,valtio,positive,valtio valtiossa,,4,predicative,active,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,5,predicative,active,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,kappalainen,positive,kappalainen,,6,predicative,active,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,persoonallinen,positive,persoonallinen suhde,,7,existential,passive,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,persoonallinen,positive,persoonallinen suhde,,8,existential,active,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,valtio,positive,valtio valtiossa,,9,predicative,passive,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,persikka,positive,persikan,,10,existential,active,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,11,existential,active,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,12,existential,passive,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,kappalainen,positive, kappalainen,,13,existential,passive,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,persikka,positive,persikka,,14,predicative,passive,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,persikka,positive,persikan,,15,existential,passive,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,tulipalo,positive,tulipalon,,16,existential,active,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,17,predicative,passive,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,valtio,positive,valtion valtiossa,,18,existential,passive,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,kappalainen,positive,kappalaisen,,19,existential,active,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,jokin,positive,jokin maininta,,20,existential,passive,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,valtio,positive,valtion valtiossa,,21,existential,active,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,valtio,negative,valtiota valtiossa,,22,existential,active,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,tulipalo,negative,tulipaloa,,23,existential,passive,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,kappalainen,negative,kappalaista,,24,existential,passive,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,persikka,negative,persikkaa,,25,existential,active,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,persoonallinen,negative,persoonallista suhdetta,,26,existential,passive,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,1,,attention,olet,olet,,27,attention,attention,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,harvinainen,negative,harvinaista erikoistapausta,,28,existential,passive,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,1,,attention,olen,olen,,29,attention,attention,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,kappalainen,negative,kappalaista,,30,existential,active,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,persoonallinen,negative,persoonallista suhdetta,,31,existential,active,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,jokin,negative,mitään mainintaa,,32,existential,passive,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,1,,attention,on,on,,33,attention,attention,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,jokin2,positive,jokin maininta,,34,existential,active,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,tulipalo,negative,tulipaloa,,35,existential,active,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,jokin2,negative,mitään mainintaa,,36,existential,active,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,persikka,negative,persikkaa,,37,existential,passive,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,jokin,negative,mitään mainintaa,,38,existential,active,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,harvinainen,negative,harvinaista erikoistapausta,,39,existential,active,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1051,All,critical,,valtio,negative,valtiota valtiossa,,40,existential,passive,39,Yes,,3,2,Female,Suomi,,1,Pohjois-Pohjanmaa,Chrome,Windows,768,1366,4.738816666666667,
1068,All,,True,,,,example,,,,25,Yes,,3,2,Male,Suomi,,1,Keski-Pohjanmaa,Chrome,Windows,1080,1920,15.640483333333334,
1068,All,critical,,persoonallinen,positive,persoonallinen suhde,,0,existential,passive,25,Yes,,3,2,Male,Suomi,,1,Keski-Pohjanmaa,Chrome,Windows,1080,1920,15.640483333333334,
1068,All,critical,,persikka,positive,persikka,,1,predicative,active,25,Yes,,3,2,Male,Suomi,,1,Keski-Pohjanmaa,Chrome,Windows,1080,1920,15.640483333333334,
1068,All,critical,,valtio,positive,valtio valtiossa,,2,existential,active,25,Yes,,3,2,Male,Suomi,,1,Keski-Pohjanmaa,Chrome,Windows,1080,1920,15.640483333333334,
1068,All,critical,,kappalainen,positive,kappalainen,,3,existential,active,25,Yes,,3,2,Male,Suomi,,1,Keski-Pohjanmaa,Chrome,Windows,1080,1920,15.640483333333334,
1068,All,critical,,kappalainen,positive,kappalainen,,4,predicative,passive,25,Yes,,3,2,Male,Suomi,,1,Keski-Pohjanmaa,Chrome,Windows,1080,1920,15.640483333333334,
1068,All,critical,,tulipalo,positive,tulipalo,,5,existential,active,25,Yes,,3,2,Male,Suomi,,1,Keski-Pohjanmaa,Chrome,Windows,1080,1920,15.640483333333334,
1068,All,critical,,persikka,positive,persikan,,6,existential,active,25,Yes,,3,2,Male,Suomi,,1,Keski-Pohjanmaa,Chrome,Windows,1080,1920,15.640483333333334,
1068,All,critical,,persikka,positive,persikka,,7,existential,passive,25,Yes,,3,2,Male,Suomi,,1,Keski-Pohjanmaa,Chrome,Windows,1080,1920,15.640483333333334,
1068,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,8,existential,passive,25,Yes,,3,2,Male,Suomi,,1,Keski-Pohjanmaa,Chrome,Windows,1080,1920,15.640483333333334,
1068,All,critical,,tulipalo,positive,tulipalo,,9,existential,passive,25,Yes,,3,2,Male,Suomi,,1,Keski-Pohjanmaa,Chrome,Windows,1080,1920,15.640483333333334,
1068,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,10,predicative,active,25,Yes,,3,2,Male,Suomi,,1,Keski-Pohjanmaa,Chrome,Windows,1080,1920,15.640483333333334,
1068,All,critical,,valtio,positive,valtio valtiossa,,11,existential,passive,25,Yes,,3,2,Male,Suomi,,1,Keski-Pohjanmaa,Chrome,Windows,1080,1920,15.640483333333334,
1068,All,critical,,kappalainen,positive,kappalainen,,12,predicative,active,25,Yes,,3,2,Male,Suomi,,1,Keski-Pohjanmaa,Chrome,Windows,1080,1920,15.640483333333334,
